lob,iteration,method,percentage_error
ppauto,63,bornhuetter_ferguson,0.0011132827007715284
ppauto,64,chain_ladder,0.00624643676252729
ppauto,64,mack_chain_ladder,0.00624643676252729
ppauto,64,bornhuetter_ferguson,-0.0008760564662998427
ppauto,65,chain_ladder,-0.0023845279898716547
ppauto,65,mack_chain_ladder,-0.0023845279898716547
ppauto,65,bornhuetter_ferguson,-3.8074253816192694e-06
ppauto,66,chain_ladder,0.008767415440006615
ppauto,66,mack_chain_ladder,0.008767415440006615
ppauto,66,bornhuetter_ferguson,0.0015551633736742405
ppauto,67,chain_ladder,-0.00045644884192361126
ppauto,67,mack_chain_ladder,-0.00045644884192361126
ppauto,67,bornhuetter_ferguson,0.0007527029135786654
ppauto,68,chain_ladder,0.0017448884576768066
ppauto,68,mack_chain_ladder,0.0017448884576768066
ppauto,68,bornhuetter_ferguson,0.000281184583738073
ppauto,69,chain_ladder,0.012499606073418294
ppauto,69,mack_chain_ladder,0.012499606073418294
ppauto,69,bornhuetter_ferguson,0.005648476962179022
ppauto,70,chain_ladder,0.012434557535607313
ppauto,70,mack_chain_ladder,0.012434557535607313
ppauto,70,bornhuetter_ferguson,0.0015822838853208224
ppauto,71,chain_ladder,-0.00013490994828741756
ppauto,71,mack_chain_ladder,-0.00013490994828741756
ppauto,71,bornhuetter_ferguson,0.0003588914486238789
ppauto,72,chain_ladder,-0.001469819947807895
ppauto,72,mack_chain_ladder,-0.001469819947807895
ppauto,72,bornhuetter_ferguson,-4.246862098896586e-05
ppauto,73,chain_ladder,-0.001188837843781238
ppauto,73,mack_chain_ladder,-0.001188837843781238
ppauto,73,bornhuetter_ferguson,0.0002817715685421192
ppauto,74,chain_ladder,-0.003944203364635526
ppauto,74,mack_chain_ladder,-0.003944203364635526
ppauto,74,bornhuetter_ferguson,-0.0020799917283217183
ppauto,75,chain_ladder,-0.0012745470462921032
ppauto,75,mack_chain_ladder,-0.0012745470462921032
ppauto,75,bornhuetter_ferguson,-0.00039362140898914206
ppauto,76,chain_ladder,0.010779851451457628
ppauto,76,mack_chain_ladder,0.010779851451457628
ppauto,76,bornhuetter_ferguson,0.0022847534496328995
ppauto,77,chain_ladder,-0.00120668053877338
ppauto,77,mack_chain_ladder,-0.00120668053877338
ppauto,77,bornhuetter_ferguson,0.00048036916705719877
ppauto,78,chain_ladder,0.021940223710528995
ppauto,78,mack_chain_ladder,0.021940223710528995
ppauto,78,bornhuetter_ferguson,0.009745135721634676
ppauto,79,chain_ladder,0.003914937029907007
ppauto,79,mack_chain_ladder,0.003914937029907007
ppauto,79,bornhuetter_ferguson,0.001708006908302653
ppauto,80,chain_ladder,0.0004786498653317715
ppauto,80,mack_chain_ladder,0.0004786498653317715
ppauto,80,bornhuetter_ferguson,0.00119511652501216
ppauto,81,chain_ladder,1.7484960916795692e-05
ppauto,81,mack_chain_ladder,1.7484960916795692e-05
ppauto,81,bornhuetter_ferguson,0.00041310715579022974
ppauto,82,chain_ladder,0.013045748119682248
ppauto,82,mack_chain_ladder,0.013045748119682248
ppauto,82,bornhuetter_ferguson,0.003937270550597251
ppauto,83,chain_ladder,0.007435564622212789
ppauto,83,mack_chain_ladder,0.007435564622212789
ppauto,83,bornhuetter_ferguson,0.005316943398399122
ppauto,84,chain_ladder,-0.001053158795103314
ppauto,84,mack_chain_ladder,-0.001053158795103314
ppauto,84,bornhuetter_ferguson,0.00020357382971288173
ppauto,85,chain_ladder,-0.00032421458703396996
ppauto,85,mack_chain_ladder,-0.00032421458703396996
ppauto,85,bornhuetter_ferguson,0.001403436042434521
ppauto,86,chain_ladder,-0.003194900864853442
ppauto,86,mack_chain_ladder,-0.003194900864853442
ppauto,86,bornhuetter_ferguson,-0.0012558886908775606
ppauto,87,chain_ladder,0.010034696363545448
ppauto,87,mack_chain_ladder,0.010034696363545448
ppauto,87,bornhuetter_ferguson,0.0034738711049794153
ppauto,88,chain_ladder,0.00019617239977628797
ppauto,88,mack_chain_ladder,0.00019617239977628797
ppauto,88,bornhuetter_ferguson,0.0005051981893706923
ppauto,89,chain_ladder,-7.229924769994791e-05
ppauto,89,mack_chain_ladder,-7.229924769994791e-05
ppauto,89,bornhuetter_ferguson,0.0005369724512725375
ppauto,90,chain_ladder,4.08183783269944e-05
ppauto,90,mack_chain_ladder,4.08183783269944e-05
ppauto,90,bornhuetter_ferguson,0.0009700406783058942
ppauto,91,chain_ladder,-0.002927637348151177
ppauto,91,mack_chain_ladder,-0.002927637348151177
ppauto,91,bornhuetter_ferguson,-0.0007765386304016657
ppauto,92,chain_ladder,-0.006883937390919313
ppauto,92,mack_chain_ladder,-0.006883937390919313
ppauto,92,bornhuetter_ferguson,-0.011153980423396825
ppauto,93,chain_ladder,-0.0033951114448823993
ppauto,93,mack_chain_ladder,-0.0033951114448823993
ppauto,93,bornhuetter_ferguson,-0.0011549746586635603
ppauto,94,chain_ladder,-0.001894515576699387
ppauto,94,mack_chain_ladder,-0.001894515576699387
ppauto,94,bornhuetter_ferguson,-9.046790508199591e-05
ppauto,95,chain_ladder,0.004102071263973747
ppauto,95,mack_chain_ladder,0.004102071263973747
ppauto,95,bornhuetter_ferguson,0.002119140833814002
ppauto,96,chain_ladder,0.004154016500892289
ppauto,96,mack_chain_ladder,0.004154016500892289
ppauto,96,bornhuetter_ferguson,0.002053863645735454
ppauto,97,chain_ladder,0.011084585834136471
ppauto,97,mack_chain_ladder,0.011084585834136471
ppauto,97,bornhuetter_ferguson,0.005087460888062611
ppauto,98,chain_ladder,0.01494249909761541
ppauto,98,mack_chain_ladder,0.01494249909761541
ppauto,98,bornhuetter_ferguson,0.007627354836379719
ppauto,99,chain_ladder,0.0038603293253054527
ppauto,99,mack_chain_ladder,0.0038603293253054527
ppauto,99,bornhuetter_ferguson,0.003815177954486436
prodliab,0,chain_ladder,0.052869339227321975
prodliab,0,mack_chain_ladder,0.052869339227321975
prodliab,0,bornhuetter_ferguson,0.432543598884445
prodliab,1,chain_ladder,0.04857337297552469
prodliab,1,mack_chain_ladder,0.04857337297552469
prodliab,1,bornhuetter_ferguson,0.49405910410932824
prodliab,2,chain_ladder,0.023274870048167386
prodliab,2,mack_chain_ladder,0.023274870048167386
prodliab,2,bornhuetter_ferguson,-0.018221305447161176
prodliab,3,chain_ladder,0.01797391447041563
prodliab,3,mack_chain_ladder,0.01797391447041563
prodliab,3,bornhuetter_ferguson,-0.13902356232297539
prodliab,4,chain_ladder,0.12595718275683368
prodliab,4,mack_chain_ladder,0.12595718275683368
prodliab,4,bornhuetter_ferguson,0.2339433166741427
prodliab,5,chain_ladder,0.042793750040673824
prodliab,5,mack_chain_ladder,0.042793750040673824
prodliab,5,bornhuetter_ferguson,0.4458113817763085
prodliab,6,chain_ladder,0.05629985076080651
prodliab,6,mack_chain_ladder,0.05629985076080651
prodliab,6,bornhuetter_ferguson,0.3536920798394984
prodliab,7,chain_ladder,0.12146683281086786
prodliab,7,mack_chain_ladder,0.12146683281086786
prodliab,7,bornhuetter_ferguson,0.1828144955217022
prodliab,8,chain_ladder,0.07033470437795233
prodliab,8,mack_chain_ladder,0.07033470437795233
prodliab,8,bornhuetter_ferguson,-0.008152284748132333
prodliab,9,chain_ladder,0.06967681446240513
prodliab,9,mack_chain_ladder,0.06967681446240513
prodliab,9,bornhuetter_ferguson,0.40261629129639553
prodliab,10,chain_ladder,0.05562637634652644
prodliab,10,mack_chain_ladder,0.05562637634652644
prodliab,10,bornhuetter_ferguson,0.5039654677029959
prodliab,11,chain_ladder,0.07744721710380433
prodliab,11,mack_chain_ladder,0.07744721710380433
prodliab,11,bornhuetter_ferguson,0.15439060473762312
prodliab,12,chain_ladder,0.06182157249403799
prodliab,12,mack_chain_ladder,0.06182157249403799
prodliab,12,bornhuetter_ferguson,0.3017118368188835
prodliab,13,chain_ladder,0.06591248999887481
prodliab,13,mack_chain_ladder,0.06591248999887481
prodliab,13,bornhuetter_ferguson,0.4989894886776183
prodliab,14,chain_ladder,0.04648588138118593
prodliab,14,mack_chain_ladder,0.04648588138118593
prodliab,14,bornhuetter_ferguson,0.4288761532804377
prodliab,15,chain_ladder,0.10992411075285326
prodliab,15,mack_chain_ladder,0.10992411075285326
prodliab,15,bornhuetter_ferguson,0.44271202057673303
prodliab,16,chain_ladder,0.06885810043318882
prodliab,16,mack_chain_ladder,0.06885810043318882
prodliab,16,bornhuetter_ferguson,0.47122771223778537
prodliab,17,chain_ladder,0.04191023567389278
prodliab,17,mack_chain_ladder,0.04191023567389278
prodliab,17,bornhuetter_ferguson,-0.12756600679499214
prodliab,18,chain_ladder,0.21682655464682757
prodliab,18,mack_chain_ladder,0.21682655464682757
prodliab,18,bornhuetter_ferguson,0.13773882470294688
prodliab,19,chain_ladder,0.04838913700715717
prodliab,19,mack_chain_ladder,0.04838913700715717
prodliab,19,bornhuetter_ferguson,0.4435730547827632
prodliab,20,chain_ladder,-0.019089766018325037
prodliab,20,mack_chain_ladder,-0.019089766018325037
prodliab,20,bornhuetter_ferguson,-0.00010979258199192553
prodliab,21,chain_ladder,0.00407293857394184
prodliab,21,mack_chain_ladder,0.00407293857394184
prodliab,21,bornhuetter_ferguson,0.14559937479324048
prodliab,22,chain_ladder,0.05151361215938992
prodliab,22,mack_chain_ladder,0.05151361215938992
prodliab,22,bornhuetter_ferguson,0.26221720634218915
prodliab,23,chain_ladder,0.04734529884187831
prodliab,23,mack_chain_ladder,0.04734529884187831
prodliab,23,bornhuetter_ferguson,0.33101710005562107
prodliab,24,chain_ladder,0.06351234390705966
prodliab,24,mack_chain_ladder,0.06351234390705966
prodliab,24,bornhuetter_ferguson,0.33921356101097483
prodliab,25,chain_ladder,0.053649878974580456
prodliab,25,mack_chain_ladder,0.053649878974580456
prodliab,25,bornhuetter_ferguson,0.4044218586976182
prodliab,26,chain_ladder,0.09406638300924115
prodliab,26,mack_chain_ladder,0.09406638300924115
prodliab,26,bornhuetter_ferguson,0.032519386792681355
prodliab,27,chain_ladder,0.05970072308086228
prodliab,27,mack_chain_ladder,0.05970072308086228
prodliab,27,bornhuetter_ferguson,-0.021891139496918673
prodliab,28,chain_ladder,0.0314213991133472
prodliab,28,mack_chain_ladder,0.0314213991133472
prodliab,28,bornhuetter_ferguson,0.355160489388477
prodliab,29,chain_ladder,0.021706460378294143
prodliab,29,mack_chain_ladder,0.021706460378294143
prodliab,29,bornhuetter_ferguson,0.10320296192310756
prodliab,30,chain_ladder,0.09660497360175906
prodliab,30,mack_chain_ladder,0.09660497360175906
prodliab,30,bornhuetter_ferguson,-0.06287518447368097
prodliab,31,chain_ladder,0.04853626440813624
prodliab,31,mack_chain_ladder,0.04853626440813624
prodliab,31,bornhuetter_ferguson,0.3089966874135695
prodliab,32,chain_ladder,0.04781107835527494
prodliab,32,mack_chain_ladder,0.04781107835527494
prodliab,32,bornhuetter_ferguson,0.341948477925609
prodliab,33,chain_ladder,0.06693134381349396
prodliab,33,mack_chain_ladder,0.06693134381349396
prodliab,33,bornhuetter_ferguson,0.2746766569285753
prodliab,34,chain_ladder,0.0737176217339154
prodliab,34,mack_chain_ladder,0.0737176217339154
prodliab,34,bornhuetter_ferguson,0.4786978569519421
prodliab,35,chain_ladder,0.04112436358151078
prodliab,35,mack_chain_ladder,0.04112436358151078
prodliab,35,bornhuetter_ferguson,0.30924393059133015
prodliab,36,chain_ladder,0.2121878127152643
prodliab,36,mack_chain_ladder,0.2121878127152643
prodliab,36,bornhuetter_ferguson,0.08266389742151378
prodliab,37,chain_ladder,0.20228593887578114
prodliab,37,mack_chain_ladder,0.20228593887578114
prodliab,37,bornhuetter_ferguson,-0.29388856347326503
prodliab,38,chain_ladder,0.04760817652889112
prodliab,38,mack_chain_ladder,0.04760817652889112
prodliab,38,bornhuetter_ferguson,0.41695844673793286
prodliab,39,chain_ladder,0.06080789849080314
prodliab,39,mack_chain_ladder,0.06080789849080314
prodliab,39,bornhuetter_ferguson,0.3384219549593852
prodliab,40,chain_ladder,0.03815243475538185
prodliab,40,mack_chain_ladder,0.03815243475538185
prodliab,40,bornhuetter_ferguson,0.2578764598191294
prodliab,41,chain_ladder,0.028361165999054194
prodliab,41,mack_chain_ladder,0.028361165999054194
prodliab,41,bornhuetter_ferguson,0.0982429028540776
prodliab,42,chain_ladder,0.05690848598543674
prodliab,42,mack_chain_ladder,0.05690848598543674
prodliab,42,bornhuetter_ferguson,0.4852937612557629
prodliab,43,chain_ladder,0.05596623702908127
prodliab,43,mack_chain_ladder,0.05596623702908127
prodliab,43,bornhuetter_ferguson,0.4612957668086681
prodliab,44,chain_ladder,-0.020901924310480626
prodliab,44,mack_chain_ladder,-0.020901924310480626
prodliab,44,bornhuetter_ferguson,-0.11718985942633998
prodliab,45,chain_ladder,0.022477312643145033
prodliab,45,mack_chain_ladder,0.022477312643145033
prodliab,45,bornhuetter_ferguson,-0.08016836011958989
prodliab,46,chain_ladder,0.05729470370692818
prodliab,46,mack_chain_ladder,0.05729470370692818
prodliab,46,bornhuetter_ferguson,0.31521074336333504
prodliab,47,chain_ladder,0.2886487210468954
prodliab,47,mack_chain_ladder,0.2886487210468954
prodliab,47,bornhuetter_ferguson,0.08606625420453096
prodliab,48,chain_ladder,0.019949078153483145
prodliab,48,mack_chain_ladder,0.019949078153483145
prodliab,48,bornhuetter_ferguson,0.038513975979975135
prodliab,49,chain_ladder,0.06507513423767823
prodliab,49,mack_chain_ladder,0.06507513423767823
prodliab,49,bornhuetter_ferguson,0.44385115471378916
prodliab,50,chain_ladder,0.055639272076479285
prodliab,50,mack_chain_ladder,0.055639272076479285
prodliab,50,bornhuetter_ferguson,0.5057769100812265
prodliab,51,chain_ladder,0.03663215037578599
prodliab,51,mack_chain_ladder,0.03663215037578599
prodliab,51,bornhuetter_ferguson,0.4023424205576368
prodliab,52,chain_ladder,0.03159965583498164
prodliab,52,mack_chain_ladder,0.03159965583498164
prodliab,52,bornhuetter_ferguson,0.27994260775310126
prodliab,53,chain_ladder,0.05688104947659628
prodliab,53,mack_chain_ladder,0.05688104947659628
prodliab,53,bornhuetter_ferguson,0.4276024338406647
prodliab,54,chain_ladder,0.0693454552767107
prodliab,54,mack_chain_ladder,0.0693454552767107
prodliab,54,bornhuetter_ferguson,0.4699556849288984
prodliab,55,chain_ladder,0.07822497896876006
prodliab,55,mack_chain_ladder,0.07822497896876006
prodliab,55,bornhuetter_ferguson,0.07199216226041966
prodliab,56,chain_ladder,0.046055525530109685
prodliab,56,mack_chain_ladder,0.046055525530109685
prodliab,56,bornhuetter_ferguson,0.448865977776018
prodliab,57,chain_ladder,0.038593608678207825
prodliab,57,mack_chain_ladder,0.038593608678207825
prodliab,57,bornhuetter_ferguson,0.40902415061005337
prodliab,58,chain_ladder,0.11851730140464417
prodliab,58,mack_chain_ladder,0.11851730140464417
prodliab,58,bornhuetter_ferguson,-0.14305655168806425
prodliab,59,chain_ladder,0.11071938560010675
prodliab,59,mack_chain_ladder,0.11071938560010675
prodliab,59,bornhuetter_ferguson,0.09419330109012154
prodliab,60,chain_ladder,0.04861983611615029
prodliab,60,mack_chain_ladder,0.04861983611615029
prodliab,60,bornhuetter_ferguson,-0.17721379837967485
prodliab,61,chain_ladder,0.1427461353624423
prodliab,61,mack_chain_ladder,0.1427461353624423
prodliab,61,bornhuetter_ferguson,-0.13459600437619615
prodliab,62,chain_ladder,0.011314354400841052
prodliab,62,mack_chain_ladder,0.011314354400841052
prodliab,62,bornhuetter_ferguson,-0.038716702482113105
prodliab,63,chain_ladder,0.05204725760765413
prodliab,63,mack_chain_ladder,0.05204725760765413
prodliab,63,bornhuetter_ferguson,0.5043894087914693
prodliab,64,chain_ladder,0.048045957598627446
prodliab,64,mack_chain_ladder,0.048045957598627446
prodliab,64,bornhuetter_ferguson,0.40883132592483673
prodliab,65,chain_ladder,-0.020384956360423055
prodliab,65,mack_chain_ladder,-0.020384956360423055
prodliab,65,bornhuetter_ferguson,0.06502890433763836
prodliab,66,chain_ladder,0.03548296928376329
prodliab,66,mack_chain_ladder,0.03548296928376329
prodliab,66,bornhuetter_ferguson,0.4261436820693545
prodliab,67,chain_ladder,0.057453670062805905
prodliab,67,mack_chain_ladder,0.057453670062805905
prodliab,67,bornhuetter_ferguson,0.49779932033854385
prodliab,68,chain_ladder,0.05762834886102144
prodliab,68,mack_chain_ladder,0.05762834886102144
prodliab,68,bornhuetter_ferguson,0.4981927801105989
prodliab,69,chain_ladder,-0.011669203885519168
prodliab,69,mack_chain_ladder,-0.011669203885519168
prodliab,69,bornhuetter_ferguson,0.1283970342885009
prodliab,70,chain_ladder,0.04683590134722728
prodliab,70,mack_chain_ladder,0.04683590134722728
prodliab,70,bornhuetter_ferguson,0.5090567304971579
prodliab,71,chain_ladder,0.05510961532284138
prodliab,71,mack_chain_ladder,0.05510961532284138
prodliab,71,bornhuetter_ferguson,0.35449517032886957
prodliab,72,chain_ladder,0.05547792112687796
prodliab,72,mack_chain_ladder,0.05547792112687796
prodliab,72,bornhuetter_ferguson,0.4565934663322646
prodliab,73,chain_ladder,0.048715844376476386
prodliab,73,mack_chain_ladder,0.048715844376476386
prodliab,73,bornhuetter_ferguson,0.42665657173463856
prodliab,74,chain_ladder,0.010649602667708572
prodliab,74,mack_chain_ladder,0.010649602667708572
prodliab,74,bornhuetter_ferguson,0.02660597555920417
prodliab,75,chain_ladder,0.08329472431981705
prodliab,75,mack_chain_ladder,0.08329472431981705
prodliab,75,bornhuetter_ferguson,0.24651263316399635
prodliab,76,chain_ladder,0.06790211081337179
prodliab,76,mack_chain_ladder,0.06790211081337179
prodliab,76,bornhuetter_ferguson,0.4724994242962491
prodliab,77,chain_ladder,0.060780759679069846
prodliab,77,mack_chain_ladder,0.060780759679069846
prodliab,77,bornhuetter_ferguson,-0.18810067938775665
prodliab,78,chain_ladder,0.06246006816041735
prodliab,78,mack_chain_ladder,0.06246006816041735
prodliab,78,bornhuetter_ferguson,0.32994928658415457
prodliab,79,chain_ladder,0.05181273207552201
prodliab,79,mack_chain_ladder,0.05181273207552201
prodliab,79,bornhuetter_ferguson,0.49191943219815315
prodliab,80,chain_ladder,0.04101367783113411
prodliab,80,mack_chain_ladder,0.04101367783113411
prodliab,80,bornhuetter_ferguson,0.34883626706594506
prodliab,81,chain_ladder,0.044273863802889835
prodliab,81,mack_chain_ladder,0.044273863802889835
prodliab,81,bornhuetter_ferguson,0.239480667425267
prodliab,82,chain_ladder,0.030267418573729252
prodliab,82,mack_chain_ladder,0.030267418573729252
prodliab,82,bornhuetter_ferguson,0.32217893711743617
prodliab,83,chain_ladder,0.043831410044850416
prodliab,83,mack_chain_ladder,0.043831410044850416
prodliab,83,bornhuetter_ferguson,0.4291278928339019
prodliab,84,chain_ladder,0.06166965856955533
prodliab,84,mack_chain_ladder,0.06166965856955533
prodliab,84,bornhuetter_ferguson,0.4106935877084556
prodliab,85,chain_ladder,0.12507092300022538
prodliab,85,mack_chain_ladder,0.12507092300022538
prodliab,85,bornhuetter_ferguson,0.08625036706159082
prodliab,86,chain_ladder,0.001787823608988825
prodliab,86,mack_chain_ladder,0.001787823608988825
prodliab,86,bornhuetter_ferguson,-0.03284236572683495
prodliab,87,chain_ladder,0.046881580324679324
prodliab,87,mack_chain_ladder,0.046881580324679324
prodliab,87,bornhuetter_ferguson,0.37295288580542063
prodliab,88,chain_ladder,0.059215402008366995
prodliab,88,mack_chain_ladder,0.059215402008366995
prodliab,88,bornhuetter_ferguson,0.437227280215059
prodliab,89,chain_ladder,0.07595636715123665
prodliab,89,mack_chain_ladder,0.07595636715123665
prodliab,89,bornhuetter_ferguson,0.28371810953082005
prodliab,90,chain_ladder,0.055570674460905134
prodliab,90,mack_chain_ladder,0.055570674460905134
prodliab,90,bornhuetter_ferguson,0.2648394002012652
prodliab,91,chain_ladder,0.044256800257198116
prodliab,91,mack_chain_ladder,0.044256800257198116
prodliab,91,bornhuetter_ferguson,0.40174748856243586
prodliab,92,chain_ladder,-0.019802972687611765
prodliab,92,mack_chain_ladder,-0.019802972687611765
prodliab,92,bornhuetter_ferguson,0.005828767290051116
prodliab,93,chain_ladder,0.04504050778316362
prodliab,93,mack_chain_ladder,0.04504050778316362
prodliab,93,bornhuetter_ferguson,0.5256487937220714
prodliab,94,chain_ladder,0.06556794209275865
prodliab,94,mack_chain_ladder,0.06556794209275865
prodliab,94,bornhuetter_ferguson,0.4644615060221529
prodliab,95,chain_ladder,0.06363513734936609
prodliab,95,mack_chain_ladder,0.06363513734936609
prodliab,95,bornhuetter_ferguson,0.4523285293338375
prodliab,96,chain_ladder,0.0803320641380834
prodliab,96,mack_chain_ladder,0.0803320641380834
prodliab,96,bornhuetter_ferguson,0.42602732740019256
prodliab,97,chain_ladder,0.058675979699053214
prodliab,97,mack_chain_ladder,0.058675979699053214
prodliab,97,bornhuetter_ferguson,0.34022629981245267
prodliab,98,chain_ladder,0.04438978693251391
prodliab,98,mack_chain_ladder,0.04438978693251391
prodliab,98,bornhuetter_ferguson,0.4529290826658803
prodliab,99,chain_ladder,0.10054189091734073
prodliab,99,mack_chain_ladder,0.10054189091734073
prodliab,99,bornhuetter_ferguson,0.18241755006522417
wkcomp,0,chain_ladder,0.0018121604760579985
wkcomp,0,mack_chain_ladder,0.0018121604760579985
wkcomp,0,bornhuetter_ferguson,0.05855013614464126
wkcomp,1,chain_ladder,-0.008633707259021513
wkcomp,1,mack_chain_ladder,-0.008633707259021513
wkcomp,1,bornhuetter_ferguson,0.0769093531108031
wkcomp,2,chain_ladder,0.010741431123922687
wkcomp,2,mack_chain_ladder,0.010741431123922687
wkcomp,2,bornhuetter_ferguson,0.09149344054067225
wkcomp,3,chain_ladder,-0.007645221906643225
wkcomp,3,mack_chain_ladder,-0.007645221906643225
wkcomp,3,bornhuetter_ferguson,0.06305712628666602
wkcomp,4,chain_ladder,-0.02400144559370792
wkcomp,4,mack_chain_ladder,-0.02400144559370792
wkcomp,4,bornhuetter_ferguson,0.024442454376925465
wkcomp,5,chain_ladder,-0.011157033704061037
wkcomp,5,mack_chain_ladder,-0.011157033704061037
wkcomp,5,bornhuetter_ferguson,0.03907288386247564
wkcomp,6,chain_ladder,-9.596607158577574e-05
wkcomp,6,mack_chain_ladder,-9.596607158577574e-05
wkcomp,6,bornhuetter_ferguson,0.0634336873894814
wkcomp,7,chain_ladder,-0.001146528629067764
wkcomp,7,mack_chain_ladder,-0.001146528629067764
wkcomp,7,bornhuetter_ferguson,0.030184793693226478
wkcomp,8,chain_ladder,-0.017509050451458483
wkcomp,8,mack_chain_ladder,-0.017509050451458483
wkcomp,8,bornhuetter_ferguson,0.037183224055639556
wkcomp,9,chain_ladder,0.008417759540845962
wkcomp,9,mack_chain_ladder,0.008417759540845962
wkcomp,9,bornhuetter_ferguson,0.07736187866462407
wkcomp,10,chain_ladder,0.00820594874560183
wkcomp,10,mack_chain_ladder,0.00820594874560183
wkcomp,10,bornhuetter_ferguson,0.05327533688435749
wkcomp,11,chain_ladder,-0.003647805838135757
wkcomp,11,mack_chain_ladder,-0.003647805838135757
wkcomp,11,bornhuetter_ferguson,0.07585101492226323
wkcomp,12,chain_ladder,0.008258913013050439
wkcomp,12,mack_chain_ladder,0.008258913013050439
wkcomp,12,bornhuetter_ferguson,0.061375523681024835
wkcomp,13,chain_ladder,-0.004458995123311783
wkcomp,13,mack_chain_ladder,-0.004458995123311783
wkcomp,13,bornhuetter_ferguson,0.04677937189250344
wkcomp,14,chain_ladder,-0.008455369460985032
wkcomp,14,mack_chain_ladder,-0.008455369460985032
wkcomp,14,bornhuetter_ferguson,0.03374163439396048
wkcomp,15,chain_ladder,0.004325887829640332
wkcomp,15,mack_chain_ladder,0.004325887829640332
wkcomp,15,bornhuetter_ferguson,0.06580409773149117
wkcomp,16,chain_ladder,-0.0004602904435492833
wkcomp,16,mack_chain_ladder,-0.0004602904435492833
wkcomp,16,bornhuetter_ferguson,0.05674517262404727
wkcomp,17,chain_ladder,0.013015683523724045
wkcomp,17,mack_chain_ladder,0.013015683523724045
wkcomp,17,bornhuetter_ferguson,0.058920404235575936
wkcomp,18,chain_ladder,-0.001667985558239953
wkcomp,18,mack_chain_ladder,-0.001667985558239953
wkcomp,18,bornhuetter_ferguson,0.08090326874393246
wkcomp,19,chain_ladder,-0.014315439225483206
wkcomp,19,mack_chain_ladder,-0.014315439225483206
wkcomp,19,bornhuetter_ferguson,0.051377297009121546
wkcomp,20,chain_ladder,-0.0013329400081619211
wkcomp,20,mack_chain_ladder,-0.0013329400081619211
wkcomp,20,bornhuetter_ferguson,0.04182197456672575
wkcomp,21,chain_ladder,-0.008781754584055347
wkcomp,21,mack_chain_ladder,-0.008781754584055347
wkcomp,21,bornhuetter_ferguson,0.026793396333206886
wkcomp,22,chain_ladder,0.00218697842449492
wkcomp,22,mack_chain_ladder,0.00218697842449492
wkcomp,22,bornhuetter_ferguson,0.07780480181746152
wkcomp,23,chain_ladder,-0.0025767434990985848
wkcomp,23,mack_chain_ladder,-0.0025767434990985848
wkcomp,23,bornhuetter_ferguson,0.060361098752653226
wkcomp,24,chain_ladder,-0.017808294212477246
wkcomp,24,mack_chain_ladder,-0.017808294212477246
wkcomp,24,bornhuetter_ferguson,0.039966440290873685
wkcomp,25,chain_ladder,-0.019861006329911966
wkcomp,25,mack_chain_ladder,-0.019861006329911966
wkcomp,25,bornhuetter_ferguson,0.05137554891012992
wkcomp,26,chain_ladder,-0.009257939580785612
wkcomp,26,mack_chain_ladder,-0.009257939580785612
wkcomp,26,bornhuetter_ferguson,0.033593253889807204
wkcomp,27,chain_ladder,-0.010072081971561645
wkcomp,27,mack_chain_ladder,-0.010072081971561645
wkcomp,27,bornhuetter_ferguson,0.04425100721283155
wkcomp,28,chain_ladder,-0.006717257627601061
wkcomp,28,mack_chain_ladder,-0.006717257627601061
wkcomp,28,bornhuetter_ferguson,0.036888378019716846
wkcomp,29,chain_ladder,0.014401780596042307
wkcomp,29,mack_chain_ladder,0.014401780596042307
wkcomp,29,bornhuetter_ferguson,0.0859750851431869
wkcomp,30,chain_ladder,-0.020148816418359507
wkcomp,30,mack_chain_ladder,-0.020148816418359507
wkcomp,30,bornhuetter_ferguson,0.03450776469535203
wkcomp,31,chain_ladder,-0.02413210902394513
wkcomp,31,mack_chain_ladder,-0.02413210902394513
wkcomp,31,bornhuetter_ferguson,0.017437370291365523
wkcomp,32,chain_ladder,-0.03072322375892028
wkcomp,32,mack_chain_ladder,-0.03072322375892028
wkcomp,32,bornhuetter_ferguson,0.03834978960881541
wkcomp,33,chain_ladder,0.014055708008461239
wkcomp,33,mack_chain_ladder,0.014055708008461239
wkcomp,33,bornhuetter_ferguson,0.06534539394241053
wkcomp,34,chain_ladder,-0.008564941115620898
wkcomp,34,mack_chain_ladder,-0.008564941115620898
wkcomp,34,bornhuetter_ferguson,0.03781443392923333
wkcomp,35,chain_ladder,0.01251047025916217
wkcomp,35,mack_chain_ladder,0.01251047025916217
wkcomp,35,bornhuetter_ferguson,0.07472163504644722
wkcomp,36,chain_ladder,0.003247734969299251
wkcomp,36,mack_chain_ladder,0.003247734969299251
wkcomp,36,bornhuetter_ferguson,0.08175586503812675
wkcomp,37,chain_ladder,0.00046349964880787204
wkcomp,37,mack_chain_ladder,0.00046349964880787204
wkcomp,37,bornhuetter_ferguson,0.05636310093436142
wkcomp,38,chain_ladder,-0.0014353380094952086
wkcomp,38,mack_chain_ladder,-0.0014353380094952086
wkcomp,38,bornhuetter_ferguson,0.06332340667015453
wkcomp,39,chain_ladder,-0.01829446086836035
wkcomp,39,mack_chain_ladder,-0.01829446086836035
wkcomp,39,bornhuetter_ferguson,0.0543387136951584
wkcomp,40,chain_ladder,-0.006807933655706755
wkcomp,40,mack_chain_ladder,-0.006807933655706755
wkcomp,40,bornhuetter_ferguson,0.03830561975315994
