detection_scale,frequency_multiplier,loss_conversion_ratio,remediation_cost,topology,var_995,var_995_ci_low,var_995_ci_high,es_995
1.0,0.5,0.05,1000.0,T3_SUPERVISOR,44386.189784225215,42615.0647842253,45386.189784225215,47629.86699445995
1.0,0.5,0.05,1000.0,T4_CRITIC,71013.68369109622,65634.07107543937,79621.50733150545,82711.48379533461
1.0,0.5,0.05,1000.0,T5_HUMAN_K0,1757940278.619667,1731756394.9268441,1757986992.4379003,1918595100.4829814
1.0,0.5,0.05,1000.0,T5_HUMAN_K1,84520.6837029674,79601.05335359304,100883.52167764123,106053.29639257418
1.0,0.5,0.05,1000.0,T5_HUMAN_K2,64033.568563023226,55790.17464806359,66040.80272565276,78677.85308709851
1.0,0.5,0.05,1000.0,T5_HUMAN_K3,66200.39010938413,60263.94366779053,72687.23037257208,76018.07598449905
1.0,0.5,0.05,5000.0,T1_LINEAR,1986193678.555779,1736006830.905704,1986286790.3225038,2405597789.0630054
1.0,0.5,0.05,5000.0,T2_VALIDATOR,67640.66594027716,63820.33297013858,73820.33297013858,77174.66606846354
1.0,0.5,0.05,5000.0,T3_SUPERVISOR,77386.18978422522,72386.18978422522,78693.09489211261,82245.8256792708
1.0,0.5,0.05,5000.0,T4_CRITIC,101067.77656712863,94727.01944751405,109420.50647037364,114310.15752136143
1.0,0.5,0.05,5000.0,T5_HUMAN_K0,1757956317.349744,1731766465.505725,1758006992.4379003,1918619367.149648
1.0,0.5,0.05,5000.0,T5_HUMAN_K1,118540.13710624966,107060.06932704773,127874.50575088589,136603.05359775407
1.0,0.5,0.05,5000.0,T5_HUMAN_K2,94030.74556939764,85210.41259925906,97860.36319618777,107728.84428887322
1.0,0.5,0.05,5000.0,T5_HUMAN_K3,95762.01894241101,89032.72608445823,100687.23037257208,106075.31358106995
1.0,0.5,0.05,10000.0,T1_LINEAR,1986208678.555779,1754342507.148265,1994264169.2500553,2405632789.0630054
1.0,0.5,0.05,10000.0,T2_VALIDATOR,127640.66594027716,117652.46261057604,130019.10166485111,136622.72508427253
1.0,0.5,0.05,10000.0,T3_SUPERVISOR,120000.0,117392.7243097648,128699.62941765219,136193.09489211263
1.0,0.5,0.05,10000.0,T4_CRITIC,145321.60849501865,139511.8904802175,155312.86523839083,159006.20188260352
1.0,0.5,0.05,10000.0,T5_HUMAN_K0,1757976317.349744,1731753462.754916,1758034179.4573643,1918649700.4829814
1.0,0.5,0.05,10000.0,T5_HUMAN_K1,162427.70110284406,151599.81262088023,172867.34134768165,178823.68736956225
1.0,0.5,0.05,10000.0,T5_HUMAN_K2,135476.33812858304,128112.16166350611,140440.77273867224,150506.65241551204
1.0,0.5,0.05,10000.0,T5_HUMAN_K3,138798.94626668474,134033.71868341087,146243.75679473192,155651.24313310144
1.0,0.5,0.1,1000.0,T1_LINEAR,3972360357.111558,3463599243.4685593,3972589814.4342847,4811132578.126011
1.0,0.5,0.1,1000.0,T2_VALIDATOR,61281.331880554324,59281.331880554324,62286.33188055443,66085.61250584666
1.0,0.5,0.1,1000.0,T3_SUPERVISOR,81772.37956845043,80772.37956845043,82772.37956845043,87093.06732225324
1.0,0.5,0.1,1000.0,T4_CRITIC,134557.5496779186,125708.76798770676,155227.3605087303,159480.81951105167
1.0,0.5,0.1,1000.0,T5_HUMAN_K0,3515876547.239334,3463385108.955274,3515968984.8758006,3837184134.299296
1.0,0.5,0.1,1000.0,T5_HUMAN_K1,163043.0968142629,155963.45085553944,193187.69124182654,205262.98489618907
1.0,0.5,0.1,1000.0,T5_HUMAN_K2,122731.49206156612,101559.37666147847,125068.2637817995,150466.59382273693
1.0,0.5,0.1,1000.0,T5_HUMAN_K3,128385.78021876793,114070.45216891656,140610.2292571147,145502.8186356648
1.0,0.5,0.1,5000.0,T1_LINEAR,3972372357.111558,3463785981.297978,3976243073.479393,4811160578.126011
1.0,0.5,0.1,5000.0,T2_VALIDATOR,87640.66594027716,85281.33188055432,95281.33188055432,99323.26189627087
1.0,0.5,0.1,5000.0,T3_SUPERVISOR,109772.37956845043,104772.37956845043,114772.37956845043,119759.73398891989
1.0,0.5,0.1,5000.0,T4_CRITIC,163033.53954875068,149261.80069381272,183814.7852184253,189991.936115047
1.0,0.5,0.1,5000.0,T5_HUMAN_K0,3515892587.239334,3463431266.600816,3515992517.632482,3837208400.965963
1.0,0.5,0.1,5000.0,T5_HUMAN_K1,195486.33525977118,180962.56497678335,224464.95010902616,233976.45255851935
1.0,0.5,0.1,5000.0,T5_HUMAN_K2,144225.80294519107,133742.01136651324,155437.37024139962,179104.38194816446
1.0,0.5,0.1,5000.0,T5_HUMAN_K3,152622.08380755945,142399.07612278726,165193.16666892753,172407.80762094154
1.0,0.5,0.1,10000.0,T1_LINEAR,3972387357.111558,3480255713.58931,3972652523.4656296,4811195578.126011
1.0,0.5,0.1,10000.0,T2_VALIDATOR,135281.33188055432,127640.66594027716,147640.66594027716,154349.33213692709
1.0,0.5,0.1,10000.0,T3_SUPERVISOR,154772.37956845044,144772.37956845044,160000.0,164491.6513585416
1.0,0.5,0.1,10000.0,T4_CRITIC,202135.55313425726,190902.22594466916,218835.32083702617,228620.31504272285
1.0,0.5,0.1,10000.0,T5_HUMAN_K0,3515912634.699488,3463458535.1730967,3516018473.876573,3837238734.299296
1.0,0.5,0.1,10000.0,T5_HUMAN_K1,237080.27421249932,210120.64873710158,255777.62368943164,273206.10719550814
1.0,0.5,0.1,10000.0,T5_HUMAN_K2,188061.49113879527,170570.0528430637,193739.69539126768,215457.68857774645
1.0,0.5,0.1,10000.0,T5_HUMAN_K3,191524.03788482203,178079.42425902377,201379.5812551817,212150.6271621399
1.0,1.0,0.01,1000.0,T1_LINEAR,496322591.90525824,402689254.9521142,684910870.5341411,661562419.0122037
1.0,1.0,0.01,1000.0,T2_VALIDATOR,20764.066594027718,19764.066594027718,21528.13318805543,21913.896167160383
1.0,1.0,0.01,1000.0,T3_SUPERVISOR,23477.23795684504,22477.23795684504,23738.61897842252,24865.729015299265
1.0,1.0,0.01,1000.0,T4_CRITIC,28062.8728138176,27032.443357295502,29213.555313425728,30856.293909822543
1.0,1.0,0.01,1000.0,T5_HUMAN_K0,397263697.6317584,372095762.1030345,400462234.53942364,495777434.35607046
1.0,1.0,0.01,1000.0,T5_HUMAN_K1,36568.98225572108,34380.60500763222,38500.965000914744,40961.502588227675
1.0,1.0,0.01,1000.0,T5_HUMAN_K2,29056.40586942883,27155.247493624614,30137.049971502303,30711.91160987413
1.0,1.0,0.01,1000.0,T5_HUMAN_K3,29615.03991406831,27576.16849461823,30616.60711127546,31971.51808626367
1.0,1.0,0.01,5000.0,T1_LINEAR,496374591.90525824,402403707.0269912,684943549.651626,661606952.3455371
1.0,1.0,0.01,5000.0,T2_VALIDATOR,90000.0,85528.13318805544,92764.06659402771,94110.3881968382
1.0,1.0,0.01,5000.0,T3_SUPERVISOR,90000.0,87478.65701049435,95000.0,98116.46423381689
1.0,1.0,0.01,5000.0,T4_CRITIC,94885.7992663984,90406.13828381294,98899.99795307942,102437.5196956554
1.0,1.0,0.01,5000.0,T5_HUMAN_K0,397323301.4133232,364835228.3227324,401032045.0881533,495828928.6742499
1.0,1.0,0.01,5000.0,T5_HUMAN_K1,100733.72661428474,95997.76032264078,103177.71056012624,104829.86536942223
1.0,1.0,0.01,5000.0,T5_HUMAN_K2,92764.54143128598,89798.74313970857,97466.35371770416,100585.19343723083
1.0,1.0,0.01,5000.0,T5_HUMAN_K3,95858.72471579233,93286.69844341015,98248.86061326557,103337.90032117565
1.0,1.0,0.01,10000.0,T1_LINEAR,496439591.90525824,406907389.0564041,684982870.5341411,661662619.0122037
1.0,1.0,0.01,10000.0,T2_VALIDATOR,180000.0,170000.0,182764.0665940277,187459.2791348871
1.0,1.0,0.01,10000.0,T3_SUPERVISOR,177489.85176706107,170855.67641868678,188602.43927014535,194492.4126522817
1.0,1.0,0.01,10000.0,T4_CRITIC,183897.66237581265,175326.85763069062,191291.55727527477,197648.20090486592
1.0,1.0,0.01,10000.0,T5_HUMAN_K0,397383351.06001914,361188789.207591,400605647.07108295,495894262.00758326
1.0,1.0,0.01,10000.0,T5_HUMAN_K1,183242.94136188677,178309.59424935275,190135.4528600814,193924.9229934701
1.0,1.0,0.01,10000.0,T5_HUMAN_K2,180629.01588207693,174137.640317214,189042.64711857692,195823.13697956371
1.0,1.0,0.01,10000.0,T5_HUMAN_K3,183249.06275581854,178679.87128598508,191170.19118670883,196647.75789077373
1.0,1.0,0.05,1000.0,T1_LINEAR,2481560959.5262914,2005722577.1731603,3424525748.2581286,3307767561.727685
1.0,1.0,0.05,1000.0,T2_VALIDATOR,43640.66594027716,41645.66594027727,52460.99891041574,50675.63060405619
1.0,1.0,0.05,1000.0,T3_SUPERVISOR,61089.28467633804,53386.189784225215,66088.15967633801,68525.49100247867
1.0,1.0,0.05,1000.0,T4_CRITIC,86613.42124822622,83194.02412668407,91405.33561403822,97583.20529970797
1.0,1.0,0.05,1000.0,T5_HUMAN_K0,1986262130.4021182,1800990030.5545154,2004891859.185132,2478836935.286839
1.0,1.0,0.05,1000.0,T5_HUMAN_K1,132508.23895277386,117066.53855928726,139042.08244068094,150928.0094051797
1.0,1.0,0.05,1000.0,T5_HUMAN_K2,87754.32717225746,82249.84858261711,99429.8575072714,104642.55608793063
1.0,1.0,0.05,1000.0,T5_HUMAN_K3,90514.51076698682,83678.97230846072,95897.04819790958,103114.34477877368
1.0,1.0,0.05,5000.0,T1_LINEAR,2481612959.5262914,2011686951.5756383,3424557748.2581286,3307812095.0610185
1.0,1.0,0.05,5000.0,T2_VALIDATOR,103820.33297013858,99424.71538721974,107640.66594027716,109569.48083580192
1.0,1.0,0.05,5000.0,T3_SUPERVISOR,117386.18978422522,112386.18978422522,118702.3413775267,124328.64507649632
1.0,1.0,0.05,5000.0,T4_CRITIC,140314.36406908798,134290.01500735528,146100.32172164807,154281.4695491127
1.0,1.0,0.05,5000.0,T5_HUMAN_K0,1986318488.1587918,1986208775.4907558,2002298020.207052,2478887171.780352
1.0,1.0,0.05,5000.0,T5_HUMAN_K1,182844.9112786054,166749.1891606437,192522.97081442917,204807.51294113838
1.0,1.0,0.05,5000.0,T5_HUMAN_K2,145282.02934714415,136864.9168873729,150685.2498575115,153559.55804937065
1.0,1.0,0.05,5000.0,T5_HUMAN_K3,148075.19957034156,137886.80896041976,152816.6802498018,159857.59043131833
1.0,1.0,0.05,10000.0,T1_LINEAR,2481677959.5262914,2005767859.8445122,3424597748.2581286,3307867761.727685
1.0,1.0,0.05,10000.0,T2_VALIDATOR,187640.66594027716,180019.1016648511,193820.33297013858,195861.5735696369
1.0,1.0,0.05,10000.0,T3_SUPERVISOR,198693.0948921126,188736.56036657412,207392.7243097648,211082.96076892596
1.0,1.0,0.05,10000.0,T4_CRITIC,218339.71314943308,211446.12396767418,229556.54638327577,236591.5931401419
1.0,1.0,0.05,10000.0,T5_HUMAN_K0,1986398488.1587918,1823394673.7818124,2002368020.207052,2478951171.780352
1.0,1.0,0.05,10000.0,T5_HUMAN_K1,260889.46810912003,239982.87470393552,268767.2415774203,278041.705986355
1.0,1.0,0.05,10000.0,T5_HUMAN_K2,216880.5923029364,206878.63199366105,225787.62729456445,230108.06974721153
1.0,1.0,0.05,10000.0,T5_HUMAN_K3,218594.6511934941,214317.66652676163,231158.97364401366,243888.09143666257
1.0,1.0,0.1,1000.0,T1_LINEAR,4963108919.052583,4012117632.5508065,6849041968.501917,6615523990.122037
1.0,1.0,0.1,1000.0,T2_VALIDATOR,71281.33188055432,69281.33188055432,92925.87282083157,87772.31383969133
1.0,1.0,0.1,1000.0,T3_SUPERVISOR,117168.56935267586,90001.2545684505,122934.69435267567,125850.98200495733
1.0,1.0,0.1,1000.0,T4_CRITIC,162808.31296780967,156395.61174673127,165795.46284472698,181742.25734216938
1.0,1.0,0.1,1000.0,T5_HUMAN_K0,3972514255.8042364,3720875765.5106544,4004496519.7692366,4957661403.907011
1.0,1.0,0.1,1000.0,T5_HUMAN_K1,250011.4779055476,215159.97834595584,262800.0280244558,288789.3521436927
1.0,1.0,0.1,1000.0,T5_HUMAN_K2,160508.65434451491,153704.03396453793,191422.8244762023,197951.7788425279
1.0,1.0,0.1,1000.0,T5_HUMAN_K3,170335.32803356665,156969.95752833431,177340.61663655067,193828.68955754736
1.0,1.0,0.1,5000.0,T1_LINEAR,4963160919.052583,4011309369.567138,6849002309.765291,6615568523.45537
1.0,1.0,0.1,5000.0,T2_VALIDATOR,135281.33188055432,125281.33188055432,137931.1402403131,144119.24809322754
1.0,1.0,0.1,5000.0,T3_SUPERVISOR,154772.37956845044,149772.37956845044,171039.19435267578,170397.27332547694
1.0,1.0,0.1,5000.0,T4_CRITIC,207465.60650610563,197806.07160578296,230111.63038494022,236987.38939363696
1.0,1.0,0.1,5000.0,T5_HUMAN_K0,3972564049.8604,3972388086.104503,4009865028.381533,4957711270.573678
1.0,1.0,0.1,5000.0,T5_HUMAN_K1,298834.43249282625,268504.6470543414,314408.67533314147,341803.3269426722
1.0,1.0,0.1,5000.0,T5_HUMAN_K2,221373.5014556842,200583.75364718036,235362.23503151225,243285.11217586126
1.0,1.0,0.1,5000.0,T5_HUMAN_K3,217405.0385431129,210708.94248836057,235100.81231602406,245079.51181613313
1.0,1.0,0.1,10000.0,T1_LINEAR,4963225919.052583,4025614606.1047854,6849108937.94019,6615624190.122037
1.0,1.0,0.1,10000.0,T2_VALIDATOR,207640.66594027716,197640.66594027716,215281.33188055432,219138.96167160384
1.0,1.0,0.1,10000.0,T3_SUPERVISOR,234772.37956845044,224772.37956845044,237386.18978422522,248657.29015299265
1.0,1.0,0.1,10000.0,T4_CRITIC,280628.72813817597,268576.11602908326,292213.0346855192,308562.9390982254
1.0,1.0,0.1,10000.0,T5_HUMAN_K0,3972636976.3175836,3972423763.8733234,4004629982.3239527,4957774343.560704
1.0,1.0,0.1,10000.0,T5_HUMAN_K1,365689.8225572108,343829.02898737864,385009.6500091475,409615.02588227676
1.0,1.0,0.1,10000.0,T5_HUMAN_K2,290564.0586942883,271014.6781517729,301370.499715023,307119.1160987413
1.0,1.0,0.1,10000.0,T5_HUMAN_K3,296150.3991406831,275761.6849461823,306180.9540708527,319715.18086263665
1.0,2.0,0.01,1000.0,T1_LINEAR,684934325.3445553,561929489.394666,686546822.5703832,755253908.6887765
1.0,2.0,0.01,1000.0,T2_VALIDATOR,33528.133188055435,32528.13318805543,35062.50071017073,36285.16648506929
1.0,2.0,0.01,1000.0,T3_SUPERVISOR,36215.85693526757,35477.23795684504,37954.47591369008,38590.85693526756
1.0,2.0,0.01,1000.0,T4_CRITIC,47781.0769372088,45062.97418114566,50305.55509518979,51134.466066244924
1.0,2.0,0.01,1000.0,T5_HUMAN_K0,686523106.8108319,684938834.5862223,693394568.9963547,760855371.9265285
1.0,2.0,0.01,1000.0,T5_HUMAN_K1,54235.927542596415,52301.60851360468,56757.4649678454,58387.202502462904
1.0,2.0,0.01,1000.0,T5_HUMAN_K2,43292.05223637523,42144.121009432754,45232.72673599023,46235.28566131147
1.0,2.0,0.01,1000.0,T5_HUMAN_K3,47674.26723473373,46014.57333357304,49677.166105363925,52368.837389742075
1.0,2.0,0.01,5000.0,T1_LINEAR,685006882.1081555,580539959.142374,688894507.4115773,755337339.2097462
1.0,2.0,0.01,5000.0,T2_VALIDATOR,152764.0665940277,145655.62739731625,155000.0,159738.0915667881
1.0,2.0,0.01,5000.0,T3_SUPERVISOR,153738.6189784225,149021.8373005378,155014.4871485417,157905.2856450892
1.0,2.0,0.01,5000.0,T4_CRITIC,160131.1514815231,153275.8914440733,164267.55477216357,169054.42338224367
1.0,2.0,0.01,5000.0,T5_HUMAN_K0,686591375.1309681,685018726.5236473,693503403.9781945,760933854.135317
1.0,2.0,0.01,5000.0,T5_HUMAN_K1,165705.19893516978,160028.3154126278,170114.1944720921,171444.2265721898
1.0,2.0,0.01,5000.0,T5_HUMAN_K2,159234.95027760215,154042.0825198518,167235.17021068398,169376.7173792011
1.0,2.0,0.01,5000.0,T5_HUMAN_K3,162304.47928598398,157462.01520236605,174715.6112467345,177062.66640454312
1.0,2.0,0.01,10000.0,T1_LINEAR,685096907.1081555,562409774.4524314,686733176.9907187,755441672.5430796
1.0,2.0,0.01,10000.0,T2_VALIDATOR,300000.0,290013.8203329704,302795.2154108948,315889.0665940277
1.0,2.0,0.01,10000.0,T3_SUPERVISOR,303738.6189784225,293742.8249247733,310000.0,313078.8626881126
1.0,2.0,0.01,10000.0,T4_CRITIC,309858.91863189323,296906.3197316192,319267.55477216357,325738.9947680451
1.0,2.0,0.01,10000.0,T5_HUMAN_K0,686680383.3684382,685120529.7247027,696550325.7933533,761032187.4686503
1.0,2.0,0.01,10000.0,T5_HUMAN_K1,316501.6438377299,306483.927130135,324573.45758555393,327824.627714416
1.0,2.0,0.01,10000.0,T5_HUMAN_K2,305126.9221300054,299042.296196618,325528.1331880554,330210.8715488419
1.0,2.0,0.01,10000.0,T5_HUMAN_K3,311245.4215573165,301769.3056965776,335042.14773333864,340148.0720499657
1.0,2.0,0.05,1000.0,T1_LINEAR,3424595312.1467547,3424518027.3271422,3432604597.5441813,3776186363.612819
1.0,2.0,0.05,1000.0,T2_VALIDATOR,64460.99891041574,62460.99891041574,65465.99891041585,70404.85296358405
1.0,2.0,0.05,1000.0,T3_SUPERVISOR,87787.37956845076,80079.28467633782,95772.37956845043,97751.91922792459
1.0,2.0,0.05,1000.0,T4_CRITIC,139672.61798513535,134131.9206570881,157268.44034714816,160559.40000994882
1.0,2.0,0.05,1000.0,T5_HUMAN_K0,3432548818.742261,3424620164.5510836,3486109075.034082,3804199711.8421984
1.0,2.0,0.05,1000.0,T5_HUMAN_K1,177291.8280950041,169247.61510395785,186599.38344536867,200979.0769159836
1.0,2.0,0.05,1000.0,T5_HUMAN_K2,124160.87264274588,119725.08031497104,127918.42246906363,132893.12437820545
1.0,2.0,0.05,1000.0,T5_HUMAN_K3,142079.58170752338,132679.56664970727,149825.2682098506,157010.74621895733
1.0,2.0,0.05,5000.0,T1_LINEAR,3424671626.722777,3424574025.886489,3432737757.241751,3776269543.443883
1.0,2.0,0.05,5000.0,T2_VALIDATOR,167640.66594027716,162640.66594027716,177118.0950276569,181425.83242534645
1.0,2.0,0.05,5000.0,T3_SUPERVISOR,181079.28467633785,177386.18978422522,188698.4913154944,191634.8402318934
1.0,2.0,0.05,5000.0,T4_CRITIC,238905.384686044,225308.09683765977,250772.19365233544,255672.33033122463
1.0,2.0,0.05,5000.0,T5_HUMAN_K0,3432615534.054158,3424727029.158739,3466829156.2039447,3804276859.6326427
1.0,2.0,0.05,5000.0,T5_HUMAN_K1,271179.637712982,261176.0250559549,283787.32483922696,291936.01251231466
1.0,2.0,0.05,5000.0,T5_HUMAN_K2,216460.26118187618,211733.9569952842,224763.76409065136,231176.42830655735
1.0,2.0,0.05,5000.0,T5_HUMAN_K3,238371.33617366865,231810.29103867282,248405.95040143412,261844.1869487104
1.0,2.0,0.05,10000.0,T1_LINEAR,3424764335.5407767,2811328548.7443333,3432831326.601916,3776373696.0487313
1.0,2.0,0.05,10000.0,T2_VALIDATOR,313820.3329701386,300346.1827959204,324098.97370579536,330125.0363913575
1.0,2.0,0.05,10000.0,T3_SUPERVISOR,320036.93094892194,317386.1897842252,328723.49131549493,337704.3484221219
1.0,2.0,0.05,10000.0,T4_CRITIC,363389.0714391338,352443.33101028897,379943.53179195494,389408.4615214335
1.0,2.0,0.05,10000.0,T5_HUMAN_K0,3432697929.657382,3424799008.3023357,3467124218.1058564,3804374526.2993093
1.0,2.0,0.05,10000.0,T5_HUMAN_K1,397931.2116420183,385452.95650905475,408261.21232230007,417526.0747420041
1.0,2.0,0.05,10000.0,T5_HUMAN_K2,356166.4342582476,341660.4871593711,370726.47157621034,376775.0201959576
1.0,2.0,0.05,10000.0,T5_HUMAN_K3,372416.0567652063,362643.40119811177,395267.2392184115,408726.6902573432
1.0,2.0,0.1,1000.0,T1_LINEAR,6849168639.2935095,6423969204.349459,6865293240.953832,7552352127.225638
1.0,2.0,0.1,1000.0,T2_VALIDATOR,105921.99782083149,103921.99782083149,106926.9978208316,116184.7059271681
1.0,2.0,0.1,1000.0,T3_SUPERVISOR,162559.75913690118,136158.56935267564,170544.75913690086,173770.50512251584
1.0,2.0,0.1,1000.0,T4_CRITIC,260343.98931724162,250077.7201857075,285970.89082150895,298368.8446461767
1.0,2.0,0.1,1000.0,T5_HUMAN_K0,6865080657.484522,6849259366.3096695,6933688074.700359,7608380157.01773
1.0,2.0,0.1,1000.0,T5_HUMAN_K1,334358.17995988304,312490.3706460905,352201.42687540536,381653.41088182235
1.0,2.0,0.1,1000.0,T5_HUMAN_K2,226152.31726008424,217517.95916179332,232279.85642347517,243477.22222438577
1.0,2.0,0.1,1000.0,T5_HUMAN_K3,262147.94128978776,242647.8820602451,275931.26666144957,290272.74215202796
1.0,2.0,0.1,5000.0,T1_LINEAR,6849248268.31094,5623946192.315438,6865371011.953832,7552435086.887766
1.0,2.0,0.1,5000.0,T2_VALIDATOR,202921.9978208315,195284.3026297372,215586.2571017064,218755.3311541648
1.0,2.0,0.1,5000.0,T3_SUPERVISOR,237158.56935267564,232158.56935267564,254544.7591369009,257074.70919368372
1.0,2.0,0.1,5000.0,T4_CRITIC,349878.9552326654,332829.7242219694,383069.77078736364,390629.68915726925
1.0,2.0,0.1,5000.0,T5_HUMAN_K0,6865148577.484522,6849283096.31262,6933815980.588548,7608457223.684397
1.0,2.0,0.1,5000.0,T5_HUMAN_K1,427345.7589397664,399154.2288955559,441158.15742557857,466828.7142741423
1.0,2.0,0.1,5000.0,T5_HUMAN_K2,315293.0597531769,302328.7861186297,329150.6589732639,336271.4224311508
1.0,2.0,0.1,5000.0,T5_HUMAN_K3,354833.85103895474,337911.49834987073,371579.80831225205,389582.1275352117
1.0,2.0,0.1,10000.0,T1_LINEAR,6849343253.445554,6425815833.410236,6865475514.483502,7552539086.887766
1.0,2.0,0.1,10000.0,T2_VALIDATOR,335281.3318805543,325281.3318805543,350586.2571017064,362851.6648506929
1.0,2.0,0.1,10000.0,T3_SUPERVISOR,362158.5693526757,354775.32010494324,379544.7591369009,383269.6804637868
1.0,2.0,0.1,10000.0,T4_CRITIC,477810.769372088,452282.9510967822,502715.97619550553,511344.66066244926
1.0,2.0,0.1,10000.0,T5_HUMAN_K0,6865231068.108316,6849388016.6046715,6963678650.435368,7608553719.2652855
1.0,2.0,0.1,10000.0,T5_HUMAN_K1,542359.275425964,522155.64859183395,567596.0404341063,583872.0250246293
1.0,2.0,0.1,10000.0,T5_HUMAN_K2,432920.52236375236,423451.4309770736,452327.26735990227,462352.8566131147
1.0,2.0,0.1,10000.0,T5_HUMAN_K3,476742.6723473373,460163.0408022154,496823.5833107089,523688.3738974208
1.2,0.5,0.01,1000.0,T1_LINEAR,151532265.39670548,149959918.18487963,153838117.7654229,178607468.26282546
1.2,0.5,0.01,1000.0,T2_VALIDATOR,13528.133188055432,12764.066594027716,14764.066594027716,15434.93321369271
1.2,0.5,0.01,1000.0,T3_SUPERVISOR,14738.61897842252,13738.61897842252,15477.237956845043,16292.583212239413
1.2,0.5,0.01,1000.0,T4_CRITIC,19850.877429049975,18626.656794335664,21582.171957769802,22674.44688077447
1.2,0.5,0.01,1000.0,T5_HUMAN_K0,351591263.4699488,346342202.18800277,351600840.44140345,383723873.4299297
1.2,0.5,0.01,1000.0,T5_HUMAN_K1,18806.545216891645,17806.545216891645,19806.545216891645,20846.40063048012
1.2,0.5,0.01,1000.0,T5_HUMAN_K2,11000.0,11000.0,11000.0,11333.333333333334
1.2,0.5,0.01,1000.0,T5_HUMAN_K3,16806.545216891645,16662.349033875464,17765.07446252269,18427.952371027
1.2,0.5,0.01,5000.0,T1_LINEAR,151544365.39670548,149994744.34621534,153880323.72854766,178633334.92949212
1.2,0.5,0.01,5000.0,T2_VALIDATOR,60000.0,55000.0,62764.06659402772,63996.46661696633
1.2,0.5,0.01,5000.0,T3_SUPERVISOR,55000.0,54022.42970827746,60000.0,59630.20036511032
1.2,0.5,0.01,5000.0,T4_CRITIC,59881.2544893101,57712.62475595554,61585.533074923726,63501.149969528844
1.2,0.5,0.01,5000.0,T5_HUMAN_K0,351607263.4699488,346355759.79440695,351623482.7274344,383748140.09659636
1.2,0.5,0.01,5000.0,T5_HUMAN_K1,55806.545216891645,55000.0,60806.545216891645,61927.76847516452
1.2,0.5,0.01,5000.0,T5_HUMAN_K2,55000.0,55000.0,55000.0,56666.666666666664
1.2,0.5,0.01,5000.0,T5_HUMAN_K3,55011.654504288366,55000.0,62330.90085762277,62672.15175475338
1.2,0.5,0.01,10000.0,T1_LINEAR,151572710.31004348,150032104.79803345,158415711.7590121,178665668.26282546
1.2,0.5,0.01,10000.0,T2_VALIDATOR,120000.0,110000.0,125528.13318805544,126101.72977486106
1.2,0.5,0.01,10000.0,T3_SUPERVISOR,110000.0,103760.15018061364,120000.0,118462.28785677081
1.2,0.5,0.01,10000.0,T4_CRITIC,112960.39550060894,110000.0,119213.55531342572,121758.50094400837
1.2,0.5,0.01,10000.0,T5_HUMAN_K0,351627263.4699488,346390797.20646894,351653484.25566584,383778473.4299297
1.2,0.5,0.01,10000.0,T5_HUMAN_K1,110000.0,110000.0,120000.0,116896.785426027
1.2,0.5,0.01,10000.0,T5_HUMAN_K2,110000.0,110000.0,110000.0,113333.33333333333
1.2,0.5,0.01,10000.0,T5_HUMAN_K3,110000.0,110000.0,122330.90085762276,116387.6295147124
1.2,0.5,0.05,1000.0,T1_LINEAR,757649226.9835275,749761888.4970129,791802716.4289752,893011474.6474606
1.2,0.5,0.05,1000.0,T2_VALIDATOR,33640.66594027716,31641.790940277187,34640.66594027716,36990.17467397596
1.2,0.5,0.05,1000.0,T3_SUPERVISOR,44386.189784225215,42386.189784225215,45386.189784225215,46929.508214982256
1.2,0.5,0.05,1000.0,T4_CRITIC,68016.76977437534,65025.83053925561,79621.50733150545,82490.53615973977
1.2,0.5,0.05,1000.0,T5_HUMAN_K0,1757940278.619667,1731708077.67687,1757989251.6836467,1918595100.4829814
1.2,0.5,0.05,1000.0,T5_HUMAN_K1,62032.72608445823,60032.72608445823,63032.72608445823,70676.44759684504
1.2,0.5,0.05,1000.0,T5_HUMAN_K2,11000.0,11000.0,11000.0,11333.333333333334
1.2,0.5,0.05,1000.0,T5_HUMAN_K3,60032.72608445823,58037.726084458336,62032.72608445823,65747.97277250385
1.2,0.5,0.05,5000.0,T1_LINEAR,757661326.9835277,749799803.4630693,769190588.8271146,893037341.3141272
1.2,0.5,0.05,5000.0,T2_VALIDATOR,67640.66594027716,63820.33297013858,73820.33297013858,77174.66606846354
1.2,0.5,0.05,5000.0,T3_SUPERVISOR,73693.09489211261,68693.09489211261,77386.18978422522,81462.91606119707
1.2,0.5,0.05,5000.0,T4_CRITIC,99254.38714524989,92806.0354125226,109403.28889100548,113372.23440387238
1.2,0.5,0.05,5000.0,T5_HUMAN_K0,1757956317.349744,1731728081.200712,1758008731.9256997,1918619367.149648
1.2,0.5,0.05,5000.0,T5_HUMAN_K1,94032.72608445823,89032.72608445823,99032.72608445823,104232.00315240059
1.2,0.5,0.05,5000.0,T5_HUMAN_K2,55000.0,55000.0,55000.0,56666.666666666664
1.2,0.5,0.05,5000.0,T5_HUMAN_K3,84032.72608445823,83309.00857622773,92913.35108445838,92139.761855135
1.2,0.5,0.05,10000.0,T1_LINEAR,757676451.9835277,749838723.1225103,791838558.7950604,893069674.6474606
1.2,0.5,0.05,10000.0,T2_VALIDATOR,127640.66594027716,113842.08888580694,130019.10166485111,136622.72508427253
1.2,0.5,0.05,10000.0,T3_SUPERVISOR,118693.09489211261,117386.18978422522,128693.09489211261,130758.44014750696
