source_kind,local_path,source_url,revision,sha256,bytes,file_count,license_files,declared_license,status,note
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/40.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,d72d11c044822986d75fddb98c28d23eb0ff2ebacb6c98bad338f8f3353592e2,20827,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/41.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,cf8dd50e58df85f150de3cbc774461b09d829ab22a8dac29e8de8e02753abaf0,12382,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/42.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,ee569e85d2bc780c1f87e47890ff00f09e8c93bb378d87eabfadfb7cfe940921,14918,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/43.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,4cae5e3ef07176f3055d1ee962eca2bc739290f32b0518a4a379ce6ba304b441,14948,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/44.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,ab93ed30311b2cc183ad9521742cffc257fe28f26d071c721654590f1954a176,14579,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/45.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,a02b57c912a47377ce49515faf7128e200c597d26b567f9abf2b462b44803d27,14398,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/46.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,ef1a3e5d20a4057dda88f79427bd2503d288853f4d1efb9f4e60bd614ba74d55,19036,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/47.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,8639b02b16799098d04545c49b9dea0ed8efbdcf536cec062ec304480508f9ea,6535,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/48.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,41d6d80e239bd8609c46a13a52c19e94a419379b39520695d45643f59d70b98e,21342,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/49.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,931e9658f6f29a386d676b6f10cfc38eaac3dd3253670f1cd0ace5d2023ad5b6,22953,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/5.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,fb68b8b6ab7713be52a498f32ecbe3bbbabe19750ffd43a9647ce50f7b612340,13146,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/50.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,f82c10e1a7ca0c591e868539900781a73913c2dd56d0466b6f756df6bdfcaaae,14454,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/51.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,db517c0278a5bfc2ecea32e581d8e9889f81c66aaf9afd572dc6e2ff33e1e271,19761,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/52.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,74b138973eacb2c87eb4a3bc99b9578e2ef270ba64582d95e1dae7843ddbd6cd,18167,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/53.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,b1b7fbc428abec1fbe0c9c21e6192b97bb0c3d7f0fc3ee8fba29d5f105fefdd4,10269,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/54.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,a75019f0f93a0b978c00a415dcd23f3bfe566e3b05fd4e143f5aa0b1efc80900,15533,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/55.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,ca1a77cb15568c3d25b2c71b4e43bcaa2ea3b56e47f3325b4a9be58bde27a025,22508,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/56.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,865e4dbd5f34abb52531832b9d75a7c078dffb21839225936466b4e9c922a796,16741,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/57.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,b4f86329a7c89da9fc3f8c0ed46a493692e01d72f1f9622575dec8457f3b0fbb,20625,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/58.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,29a7163a1861cb6b12986182a6060253f27b99741f2b6dc66efce7e121ed48a7,13839,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/59.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,2f11c40e32933cc111581fbff586c72a264cdaee2652438f2c88be267953b8ca,27682,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/6.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,e5052ce70b0f52653218d055bb239227fb3ab79b00b43b5db17574ce2c9b035a,21122,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/60.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,8ac044b16d58e883de5c0147ebe9bdcdbbf046b14124e473d491b770bae3efcf,18914,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/61.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,ab3f72821e10045d4b93511bca7804fa6dcabde0084ebc1eb2f4aa5aa553155c,16810,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/62.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,7321ecb270d21b21d7f291513160fb11843361786c2c2e55952cb639d1337a23,12365,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/63.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,93b9cc4352db7fc7b3c805878082c73fab216b63b2f3ec391fe4392af1535e43,18646,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/64.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,84708abfcf1fb098b1ce5c4bf26c8ca30bdf7164ce5f5972ce780252353f1a7c,36523,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/65.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,7a362826dadffebb34d5fcc75f8755c4aa28eec5bddee2aa8b2830984bb634f9,10622,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/66.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,51869e6d8d433175939c50b0643452751f3faa1a8910e425241def94416a87d3,10530,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/67.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,ab709ff7e844cf7d5bdabf47677384f3aa48e09de61adc6d93b9c65009e499c1,20363,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/68.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,2f06f8ba15e31d50870fde32af42472276732b13c86b272fd4b9d651a78648b5,12027,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/69.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,0cce09155dcec17e15517e72231424f60ad44f2f59c5ba8e63a62f87d795fb8b,12351,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/7.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,bc71249fe858296bd5d70e7c768649d84477965eeca3ebb618c78448eda35075,15524,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/70.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,f45034ff75b89b55c3d63d2bd09a173a7c2ca098853f58d45d5612d2ba5228fb,15519,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/71.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,bcf034ff61dad67d2166a0244f4953ede93e1b12c4e0a78bdbf639aa0f260b2c,18385,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/72.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,2bf52ed87565cc13c26ef07ef230ee470e2f406366e4ffefeafd2a7eaa4a052a,13895,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/73.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,8528dcb02812759a6bd79676beda81e487bcdc89113d29e76f275eda2aa136a5,12799,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/74.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,1f9844f6710bcc1b2ecba4afb811540c29c2c4eb73dc005014b53ec04031d695,12941,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/75.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,c6659779b88c2eeb6ca5de6cac1c16bfa6c9d289206a8fe2ef15fcd1ee013914,17023,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/76.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,46ec5a45051ed0fb931dad67347c08d0806e5dafd3b676502216a2768dcac785,15780,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/77.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,f03556b2099ae6c9aaaa0f066756438c9f6f462f9e6e08a1e63660d95919ef77,22480,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/78.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,add5e71e8163616b5d031fb88cc31549c5375ab64768ae1535ad0ebd0a9b141c,13295,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/79.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,1b4b99da9193a81acf4a2ee1ec0e7af661a323c1365b95c73305b7f9e073a874,21465,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/8.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,338fcb38860b57d4570a4a6baa20fffc4a2bd4cb2b03c888b0bbeb03434f9bea,25904,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/80.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,b10dc7612070219fbf438ea4092527df37f1a665379b5387fc3b9b93dea0ae59,125449,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/81.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,4c48ea31f10aa0c774c4a18dfb251d9af5f358ecbfbc5ae7a8c497ea9d2e500c,10217,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/82.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,4c211cca84d8d349c622eb329b18861c0690d58bbfde455d9b7b5d6aea576f48,17230,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/83.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,ace8b5e91381796754b23f26c73153d68fed5f3f6634bb853ba2b3da53fb7afc,21552,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/84.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,fe7b56e4e241b51d6d4599b0562464f718cd6745974453de934fc58532755c0a,10164,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/85.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,9f371df83bf7fcdcdb38724bae0cc8e79f8ab72065dbfc9fda5e5ae82ad493d2,27281,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/86.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,8500ff8defb17a0a19197b402514c080a9fa49a9c6117c4dafe13961fd612d01,24080,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/87.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,4717b7e7f17865421011052e946e32485a2f6c25010abc16ae3c8bdfe0e99ec8,13830,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/88.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,0f99b865eb8b2e485aa05becc01bc1470ff9680d673df3c895cd67d145765dd8,19867,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/89.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,51c74ef77a55008c39fc6576840a3f2d4d213a71694e516dac6dc33920d5d5a5,20652,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/9.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,b708dd5ae2b49b6ae5c786e50a2984d85c9c1f188e8d3cbea3a559c961d27d81,18597,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/90.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,de93b7c835153f8653a47a87d254cfdaea93da72ae9cfe678a6c75b68bcd50ea,15559,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/91.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,24e8fb0d6b17dbba9fad464ae8e356fba736446aad55cadf702fefbf48ec065c,17283,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/92.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,7a8b37e735e9ab7a83595a31c026b585cd1ef4f0d59141b78ac46a9f1e50b116,16676,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/93.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,ae423382bf9684839ada0244b3633f8110af83bc7f87ad33c012b7451c1fa10e,7640,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/94.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,2e0f50030a3a465e84240111a68fa989bfec79e3bb6310b089ff29bf3aa27fbe,13881,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/95.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,e8a06bd11739f5a0d2ff5eedd6e734b63db171523e901850631bbda17e05e2a0,28055,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/96.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,a7e79953bd1c648741bb780018f04d7cc3e49efca357b2ddf1170f8059a0f416,11737,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/97.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,0347ab1de147a4c6efba395dcc00b0de6ec52306a7628827a37e87a44f754d5e,10727,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/98.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,9da310439b4cba8028b443443224b06961047599d427eb926f7f4fc1e295f66c,23482,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Algorithm-Generated/99.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,b44459a5a6f00a3224b62601d58f77bf718ead5fea796af13d5b8d10ebac9208,18138,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/1.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,ceb4cad005df8f45b779e4cc12ff943252e3574443e2f69ba4128c9255ed2df7,34159,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/10.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,b5c7009ab7e9cb15925070883ec68d6bd42ddbc41741c9e20e4c56c72c67df3f,62173,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/11.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,22bdad57c2597b538d2ed25e2d14801336026cadadbd9426cf3b55216a0f5b90,124500,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/12.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,3ba54b1f6424d641fa7c945e9b933d61b4134a2551ecd456d6d48477401573ec,22091,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/13.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,86e0b8f56b7a984771535f7f91464738a635a1b0e7c4113c23bdd4edba0abc0d,59559,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/14.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,fcb8c4a827cddc577552eba4233a9424eb759cb51718ca41bbc7099f7290bab2,66471,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/15.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,7f62b3482cee5a708d3e79b975b53bdaa54d5a404ffb169b2d69a95568eb07e8,162654,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/16.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,26e70c41cb5c7fd5f98cb1fb3ad887ff5b5e573d9a4588ab564ca0d4a26a333b,34677,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/17.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,5c339f3d40df3768d42e343b6a89ca429be4d317419ecf4c0ad9abb8510bc367,53143,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/18.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,0dc7cbf7af7941efb936a34952b4c833765128d4ad8d8cdc22d60175430d0f06,44675,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/19.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,7a49375c4bf8b5919e7610766ed31a35b930f52fefaa7bfdcdaf0582dc5951a3,98226,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/2.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,881fc45ec14bb2096feb4978e914a915c6e3d56661dcb1f8509a5c5d0a1980f3,103050,1,,not declared in dataset card,verified,File SHA-256 verified locally.
huggingface,data/raw/huggingface/Kevin355_Who_and_When/Who&When/Hand-Crafted/20.json,https://huggingface.co/datasets/Kevin355/Who_and_When,59b9fcba1aaed7bbf206b5f4d3c68b8face2f49c,c0d3511fe0ba6d2897518fdde82fc6ceed63c1c861fa2af2f273b5d48c728ad2,135887,1,,not declared in dataset card,verified,File SHA-256 verified locally.
