stage,fault_type,topology,state_before,state_after,posterior_mean,ci_05,ci_95,cell_n
S4_MODEL,F3_TOOL,T1_LINEAR,E,R,0.10073307089045781,0.016645135031356072,0.23658227061800027,7.999999999999998
S4_MODEL,F3_TOOL,T1_LINEAR,E,H,0.015452616689153651,2.0219615585187983e-07,0.07748417897639183,7.999999999999998
S4_MODEL,F3_TOOL,T2_VALIDATOR,C,C,0.6764207633694853,0.5360411280656477,0.8051911406513685,24.000000000000004
S4_MODEL,F3_TOOL,T2_VALIDATOR,C,E,0.04180481037761737,0.00405150880233213,0.1108162713119754,24.000000000000004
S4_MODEL,F3_TOOL,T2_VALIDATOR,C,R,0.2738136050686871,0.15418005749299107,0.4101370578559579,24.000000000000004
S4_MODEL,F3_TOOL,T2_VALIDATOR,C,H,0.007960821184210161,1.8966989524817313e-07,0.039716554402065486,24.000000000000004
S4_MODEL,F3_TOOL,T2_VALIDATOR,E,C,0.022821613733077454,3.641533006510181e-07,0.1106822544819893,3.0000000000000018
S4_MODEL,F3_TOOL,T2_VALIDATOR,E,E,0.5479967541009503,0.31683238636099126,0.7729911965800446,3.0000000000000018
S4_MODEL,F3_TOOL,T2_VALIDATOR,E,R,0.40875907122539096,0.1924899446162819,0.6438547740338121,3.0000000000000018
S4_MODEL,F3_TOOL,T2_VALIDATOR,E,H,0.020422560940581338,3.030697473634459e-07,0.09773016278848509,3.0000000000000018
S4_MODEL,F3_TOOL,T2_VALIDATOR,R,C,0.01735969952846977,3.6187416248976335e-07,0.08205911535100238,5.0
S4_MODEL,F3_TOOL,T2_VALIDATOR,R,E,0.017362871183410986,3.891300634179488e-07,0.08389148372402547,5.0
S4_MODEL,F3_TOOL,T2_VALIDATOR,R,R,0.9479113486810407,0.8282049911545369,0.9988204264469819,5.0
S4_MODEL,F3_TOOL,T2_VALIDATOR,R,H,0.017366080607078508,4.7359449580564686e-07,0.08507236094103163,5.0
S4_MODEL,F3_TOOL,T3_SUPERVISOR,C,C,0.6771987088573814,0.5392062644435891,0.8054598960254683,24.000000000000004
S4_MODEL,F3_TOOL,T3_SUPERVISOR,C,E,0.07395584848052285,0.017604374560786926,0.16041916467761716,24.000000000000004
S4_MODEL,F3_TOOL,T3_SUPERVISOR,C,R,0.24114277228582875,0.1293493752124715,0.36719916612136866,24.000000000000004
S4_MODEL,F3_TOOL,T3_SUPERVISOR,C,H,0.007702670376266981,1.5511474998384612e-07,0.03690532392897985,24.000000000000004
S4_MODEL,F3_TOOL,T3_SUPERVISOR,E,C,0.02565416713878062,5.583924997541624e-07,0.11980861204712719,1.0000000000000018
S4_MODEL,F3_TOOL,T3_SUPERVISOR,E,E,0.6653750735643997,0.40594326574956574,0.8789603551565052,1.0000000000000018
S4_MODEL,F3_TOOL,T3_SUPERVISOR,E,R,0.2828956942067761,0.08542508635479193,0.5345396467695682,1.0000000000000018
S4_MODEL,F3_TOOL,T3_SUPERVISOR,E,H,0.026075065090043488,5.631691973600496e-07,0.13257944612482056,1.0000000000000018
S4_MODEL,F3_TOOL,T3_SUPERVISOR,R,C,0.01686374771951639,2.249913259129421e-07,0.08211884849971733,7.0
S4_MODEL,F3_TOOL,T3_SUPERVISOR,R,E,0.01623486458272613,4.808367405832273e-07,0.07966569541008454,7.0
S4_MODEL,F3_TOOL,T3_SUPERVISOR,R,R,0.951377233367916,0.8423482517944111,0.9988765874207572,7.0
S4_MODEL,F3_TOOL,T3_SUPERVISOR,R,H,0.015524154329841342,3.836014478658886e-07,0.07574959046298925,7.0
S4_MODEL,F3_TOOL,T4_CRITIC,C,C,0.6782827392773667,0.5399082836266224,0.8047022504663865,24.000000000000004
S4_MODEL,F3_TOOL,T4_CRITIC,C,E,0.04087082466035585,0.004291374012921467,0.10646204177588228,24.000000000000004
S4_MODEL,F3_TOOL,T4_CRITIC,C,R,0.2735167984305794,0.1532094686740798,0.4067617025746916,24.000000000000004
S4_MODEL,F3_TOOL,T4_CRITIC,C,H,0.007329637631698086,1.2441933053251768e-07,0.03536193813517005,24.000000000000004
S4_MODEL,F3_TOOL,T4_CRITIC,E,C,0.016217703797356747,3.2126637068894497e-07,0.08436247368953421,7.000000000000002
S4_MODEL,F3_TOOL,T4_CRITIC,E,E,0.4022940751779607,0.20971130212531924,0.6097128468064277,7.000000000000002
S4_MODEL,F3_TOOL,T4_CRITIC,E,R,0.5650890319619661,0.35439031541164034,0.7599318575464074,7.000000000000002
S4_MODEL,F3_TOOL,T4_CRITIC,E,H,0.01639918906271628,1.1893749479415158e-07,0.08027468566298022,7.000000000000002
S4_MODEL,F3_TOOL,T4_CRITIC,R,C,0.02482502098187571,5.600830518988328e-07,0.11673265145521058,1.0
S4_MODEL,F3_TOOL,T4_CRITIC,R,E,0.025772722247153795,3.37052215486802e-07,0.12503215659661798,1.0
S4_MODEL,F3_TOOL,T4_CRITIC,R,R,0.9236004622039958,0.7660933723775811,0.9979644870449774,1.0
S4_MODEL,F3_TOOL,T4_CRITIC,R,H,0.02580179456697477,4.684627206135892e-07,0.12179726146274919,1.0
S4_MODEL,F3_TOOL,T5_HUMAN_K0,C,C,0.6773169423959757,0.5381419079056065,0.8041083374091997,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K0,C,E,0.28945770133775,0.16708062957402925,0.4252247952080717,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K0,C,R,0.025098599188290844,0.0007086403439494373,0.07857753749199387,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K0,C,H,0.008126757077983484,1.6192342552445005e-07,0.03878242544236504,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K0,E,C,0.014852034095858876,2.7131067194316776e-07,0.07099723452884084,7.999999999999998
S4_MODEL,F3_TOOL,T5_HUMAN_K0,E,E,0.8660147268487897,0.7088020039891146,0.9712509321565517,7.999999999999998
S4_MODEL,F3_TOOL,T5_HUMAN_K0,E,R,0.1037851860074377,0.01654403035097115,0.24943140003425068,7.999999999999998
S4_MODEL,F3_TOOL,T5_HUMAN_K0,E,H,0.015348053047913838,3.098568309129839e-07,0.07212760448784802,7.999999999999998
S4_MODEL,F3_TOOL,T5_HUMAN_K1,C,C,0.6789656082740445,0.5405512356874667,0.8054627443567696,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K1,C,E,0.2879585590203996,0.1667687398331132,0.4245140688153138,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K1,C,R,0.024950641507760756,0.0005880719381145072,0.08075027978645749,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K1,C,H,0.008125191197795194,1.0536812120382144e-07,0.03941197267520426,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K1,E,C,0.01562501981693261,2.2696635083400838e-07,0.07397532913338695,7.999999999999998
S4_MODEL,F3_TOOL,T5_HUMAN_K1,E,E,0.8648632038403565,0.7112885725254037,0.9717650458286942,7.999999999999998
S4_MODEL,F3_TOOL,T5_HUMAN_K1,E,R,0.10477936365702001,0.015671644506757565,0.2494218838375181,7.999999999999998
S4_MODEL,F3_TOOL,T5_HUMAN_K1,E,H,0.014732412685690904,1.7918617833207451e-07,0.06946781875708755,7.999999999999998
S4_MODEL,F3_TOOL,T5_HUMAN_K2,C,C,0.678532249585188,0.5400479778177387,0.8028910202236502,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K2,C,E,0.2885629680718845,0.16509984952011608,0.4247189125771132,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K2,C,R,0.025489755810569014,0.0008178281581258749,0.08000335596690539,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K2,C,H,0.0074150265323585035,7.417071192290633e-08,0.035399514449248395,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K2,E,C,0.015368058082730986,2.784223039131414e-07,0.07434349342467851,7.999999999999998
S4_MODEL,F3_TOOL,T5_HUMAN_K2,E,E,0.8653391727325815,0.703923910924195,0.9704053653388724,7.999999999999998
S4_MODEL,F3_TOOL,T5_HUMAN_K2,E,R,0.10377537962044442,0.015301709263167351,0.24773582031613045,7.999999999999998
S4_MODEL,F3_TOOL,T5_HUMAN_K2,E,H,0.015517389564243006,2.75491972766057e-07,0.08057564649259154,7.999999999999998
S4_MODEL,F3_TOOL,T5_HUMAN_K3,C,C,0.6758701120429789,0.5373056119441391,0.8032359516017287,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K3,C,E,0.0420650042590394,0.004028185074715725,0.11160354714785675,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K3,C,R,0.27466782062743766,0.15492066350545217,0.40669571868018717,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K3,C,H,0.0073970630705439775,1.1680471829766795e-07,0.035171035594632326,24.000000000000004
S4_MODEL,F3_TOOL,T5_HUMAN_K3,E,C,0.015409921097001664,4.75710899959794e-07,0.07762238784169605,8.000000000000002
S4_MODEL,F3_TOOL,T5_HUMAN_K3,E,E,0.37826485031745816,0.1983859163733958,0.5708328633689363,8.000000000000002
S4_MODEL,F3_TOOL,T5_HUMAN_K3,E,R,0.5911892772528085,0.3913981415519103,0.7783491566471604,8.000000000000002
S4_MODEL,F3_TOOL,T5_HUMAN_K3,E,H,0.015135951332731764,3.3322173370683306e-07,0.07436009545403059,8.000000000000002
S4_MODEL,F4_REASONING,T1_LINEAR,C,C,0.8516975300131375,0.6917857496177273,0.9628550230145427,8.0
S4_MODEL,F4_REASONING,T1_LINEAR,C,E,0.08255758572995521,0.009252228449153639,0.21304280110045026,8.0
S4_MODEL,F4_REASONING,T1_LINEAR,C,R,0.05007500816604877,0.001513146530816486,0.15425417849101078,8.0
S4_MODEL,F4_REASONING,T1_LINEAR,C,H,0.015669876090858417,2.841208765386884e-07,0.07753048259845405,8.0
S4_MODEL,F4_REASONING,T2_VALIDATOR,C,C,0.8514680467541509,0.6868430646875359,0.9627031136749119,8.0
S4_MODEL,F4_REASONING,T2_VALIDATOR,C,E,0.08326361201435495,0.008591602178939806,0.21529070053700683,8.0
S4_MODEL,F4_REASONING,T2_VALIDATOR,C,R,0.05016954895601488,0.0016155701021017483,0.15900328403724884,8.0
S4_MODEL,F4_REASONING,T2_VALIDATOR,C,H,0.015098792275479216,2.7235572032819046e-07,0.07181394630038347,8.0
S4_MODEL,F4_REASONING,T3_SUPERVISOR,C,C,0.8517507609520281,0.6866622185714057,0.9657998961173223,8.0
S4_MODEL,F4_REASONING,T3_SUPERVISOR,C,E,0.08322911197368632,0.008914182626174346,0.2159222729549584,8.0
S4_MODEL,F4_REASONING,T3_SUPERVISOR,C,R,0.0497391924437671,0.0014239536557319134,0.16114135338423824,8.0
S4_MODEL,F4_REASONING,T3_SUPERVISOR,C,H,0.015280934630518552,3.677736928889628e-07,0.07215097720690322,8.0
S4_MODEL,F4_REASONING,T4_CRITIC,C,C,0.8536195726645107,0.6885325122581731,0.9645317019211456,8.0
S4_MODEL,F4_REASONING,T4_CRITIC,C,E,0.08234868446089608,0.009067397167568048,0.21552168655213433,8.0
S4_MODEL,F4_REASONING,T4_CRITIC,C,R,0.04852899419841487,0.0013023207998180822,0.15380073707374825,8.0
S4_MODEL,F4_REASONING,T4_CRITIC,C,H,0.015502748676178332,2.0068843374475971e-07,0.07573334657504253,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K0,C,C,0.8518486068755972,0.6856787840676883,0.9639068587057584,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K0,C,E,0.08254023262315507,0.008486703736264381,0.2180698364555578,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K0,C,R,0.0491271579767827,0.0016706223757999568,0.15111882440511448,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K0,C,H,0.01648400252446503,3.235649050807356e-07,0.07997778286911958,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K1,C,C,0.8538544670871085,0.6985683308884466,0.9633724586986154,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K1,C,E,0.08045062687834534,0.008130592000876636,0.21175835918802305,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K1,C,R,0.05063852282213396,0.0012990741391258579,0.15799951418587935,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K1,C,H,0.015056383212412058,3.4977897053568505e-07,0.07119933299959225,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K2,C,C,0.8539814309213639,0.6979758324937504,0.9653778447716255,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K2,C,E,0.08235373573670682,0.008693713375758727,0.21143578791217746,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K2,C,R,0.048753889250866864,0.0014482702432083265,0.15145439352490778,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K2,C,H,0.014910944091062469,2.81534649561532e-07,0.07180298033836673,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K3,C,C,0.8515317099380894,0.6815153940113259,0.9657781435002414,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K3,C,E,0.08391605893891252,0.008675391198793174,0.21857420293632102,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K3,C,R,0.04939423571444525,0.0014819867289530295,0.15838050265626996,8.0
S4_MODEL,F4_REASONING,T5_HUMAN_K3,C,H,0.015157995408552907,2.6080812444854666e-07,0.0747922902595067,8.0
S4_MODEL,F5_HANDOFF,T1_LINEAR,C,C,0.8533977885046111,0.6925200849977552,0.9639644762408013,8.0
S4_MODEL,F5_HANDOFF,T1_LINEAR,C,E,0.08216851033259374,0.008832488018747552,0.2143541303398387,8.0
S4_MODEL,F5_HANDOFF,T1_LINEAR,C,R,0.04921400930791928,0.0013155847788702013,0.15653407279484186,8.0
S4_MODEL,F5_HANDOFF,T1_LINEAR,C,H,0.015219691854875868,2.896413006752454e-07,0.07149397385126248,8.0
